   1.0000000474974513E-003   7.2667291293040253E-051
   2.0000000949949026E-003   8.5061211783286041E-039
   3.0000000260770321E-003   6.0393049807570960E-033
   4.0000001899898052E-003   2.9502621046951173E-029
   4.9999998882412910E-003   1.2374680307648058E-026
   6.0000000521540642E-003   1.2365765682384740E-024
   7.0000002160668373E-003   4.8817673151579659E-023
   8.0000003799796104E-003   1.0118448284962819E-021
   8.9999996125698090E-003   1.3109235436501664E-020
   9.9999997764825821E-003   1.1898008393511361E-019
   1.0999999940395355E-002   8.1803877732388982E-019
   1.2000000104308128E-002   4.5050967342836841E-018
   1.3000000268220901E-002   2.0705928669872770E-017
   1.4000000432133675E-002   8.1924212747421725E-017
   1.4999999664723873E-002   2.8579368144217542E-016
   1.6000000759959221E-002   8.9576630937448284E-016
   1.7999999225139618E-002   6.7591335235370993E-015
   1.9999999552965164E-002   3.8512719562418093E-014
   2.5000000372529030E-002   1.2560001585522541E-012
   2.9999999329447746E-002   1.7891946789817832E-011
   3.9999999105930328E-002   8.5744777514558284E-010
   5.0000000745058060E-002   1.3432098232512818E-008
   5.9999998658895493E-002   1.0956822231280754E-007
   7.0000000298023224E-002   5.8604248890789772E-007
   7.9999998211860657E-002   2.3393914601806987E-006
   9.0000003576278687E-002   7.5449635138204351E-006
  0.10000000149011612        2.0705606806959524E-005
  0.10999999940395355        5.0098157345776532E-005
  0.11999999731779099        1.0961072201932401E-004
  0.12999999523162842        2.2093679047408701E-004
  0.14000000059604645        4.1607496502106751E-004
  0.15000000596046448        7.4007609620263667E-004
  0.15999999642372131        1.2539936906573184E-003
  0.18000000715255737        3.1952048646776031E-003
  0.20000000298023224        7.1823654402522561E-003
  0.25000000000000000        3.8708078870839671E-002
  0.30000001192092896       0.17484745888236011     
  0.34999999403953552       0.74602024343014528     
  0.40000000596046448        2.7008083537649386     
  0.44999998807907104        7.8900706580245172     
  0.50000000000000000        18.986490000262375     
  0.60000002384185791        71.029260375196174     
  0.69999998807907104        179.18971561682670     
  0.80000001192092896        351.99491880320784     
  0.89999997615814209        585.58320822935354     
   1.0000000000000000        868.22159368876135     
   1.2500000000000000        1692.3065247953350     
   1.5000000000000000        2524.7005544205153     
   1.7500000000000000        3235.7852211765021     
   2.0000000000000000        3768.0473733102058     
   2.5000000000000000        4307.0545634063901     
   3.0000000000000000        4395.2205522305949     
   3.5000000000000000        4335.0365098404955     
   4.0000000000000000        4261.4488979314719     
   5.0000000000000000        4115.6987744972103     
   6.0000000000000000        3940.7436221675803     
   7.0000000000000000        3750.3152521443562     
   8.0000000000000000        3558.1683326685043     
   9.0000000000000000        3370.6664892694707     
   10.000000000000000        3190.9662142402503     
