0.000282763 -5.03169e-06 2.7613e-08 -4.73337e-11
-5.03169e-06 1.05406e-07 -6.5651e-10 1.25973e-12
2.7613e-08 -6.5651e-10 4.50305e-12 -9.39413e-15
-4.73337e-11 1.25973e-12 -9.39413e-15 2.10427e-17
